learner_id,gender,age,education_level,course_type,learning_mode,region,device_type,study_hours_per_week,videos_watched,forum_posts,assignments_completed_score,quiz_score,engagement_score,final_score,participation_level,completion_status,performance_category
LRN00839,Male,16,Undergraduate,AI Fundamentals,Self-paced,Cairo,Mobile,5.3,18 videos,2,83.8,73.3,58.4,61.66491169,Medium,Completed,Good
LRN00840,Male,34,High School,Programming,Self-paced,Other,Mobile,1,17 videos,2,56.7,64.8,44.5,55.78622262,Medium,Not Completed,Good
LRN00841,Female,16,Graduate,AI Fundamentals,Self-paced,Cairo,Laptop,6.3,22 videos,3,52,72.2,52.9,56.14800818,Medium,Not Completed,Good
LRN00842,Female,20,Undergraduate,Programming,Self-paced,Giza,Laptop,5.4,13 videos,1,64.4,63.4,50,53.58500038,Medium,Not Completed,Good
LRN00843,Female,29,Graduate,Business,Blended,Cairo,Laptop,9.6,24 videos,2,89,83,80.6,77.96980409,High,Completed,Very Good
LRN00844,Female,28,Undergraduate,Business,Self-paced,Delta,Mobile,6.1,19 videos,1,59.7,69,60.5,55.53116356,Medium,Not Completed,Good
LRN00845,Female,24,Graduate,Data Analysis,Blended,Delta,Tablet,7.9,16 videos,2,60.2,58.7,53.7,58.66050246,Medium,Not Completed,Good
LRN00846,Female,16,Professional,Data Analysis,Self-paced,Giza,Mobile,3.3,20 videos,4,68.5,49.6,44.4,45.89821205,Medium,Not Completed,Needs Support
LRN00847,Female,31,Undergraduate,Business,Self-paced,Delta,Laptop,8.6,16 videos,1,66.4,79,67.1,68.64714141,High,Completed,Very Good
LRN00848,Male,23,Professional,Business,Blended,Cairo,Mobile,4.7,14 videos,4,54.5,75.4,47.8,47.99359997,Medium,Not Completed,Needs Support
LRN00849,Male,30,Professional,AI Fundamentals,Instructor-led,Other,Mobile,2.7,21 videos,1,59.7,48.4,57.4,36.525898,Medium,Not Completed,Needs Support
LRN00850,Female,18,Undergraduate,Business,Self-paced,Giza,Laptop,8.5,18 videos,2,71.7,92.5,48.9,68.89316764,Medium,Completed,Very Good
LRN00851,Female,18,Professional,Programming,Blended,Cairo,Mobile,5.7,16 videos,3,89.8,81.6,72.4,68.13096753,High,Completed,Very Good
LRN00852,Male,23,Professional,Data Analysis,Blended,Cairo,Laptop,8.5,23 videos,10,65.8,87.9,80.3,69.11168501,High,Completed,Very Good
LRN00853,Male,28,Graduate,Data Analysis,Blended,Other,Mobile,3.7,18 videos,1,63.4,82.5,54.4,46.85798309,Medium,Not Completed,Needs Support
LRN00854,Male,32,Undergraduate,Business,Blended,Giza,Laptop,13.4,28 videos,7,95,100,97,97.37312769,High,Completed,Excellent
LRN00855,Male,43,Graduate,Business,Self-paced,Delta,Tablet,5.6,16 videos,1,66.1,63.3,51.3,53.94278491,Medium,Not Completed,Good
LRN00856,Male,20,Undergraduate,AI Fundamentals,Self-paced,Cairo,Mobile,1.8,11 videos,4,52.6,54.2,37.3,47.69287264,Low,Not Completed,Needs Support
LRN00857,Male,27,Undergraduate,AI Fundamentals,Blended,Alexandria,Laptop,2.7,17 videos,3,40.8,47.6,30,28.05710487,Low,Not Completed,Needs Support
LRN00858,Female,20,Undergraduate,Data Analysis,Blended,Giza,Tablet,7.1,23 videos,4,65,89,59.2,65.41324467,Medium,Completed,Very Good
LRN00859,Female,16,High School,Programming,Blended,Cairo,Tablet,7.3,21 videos,5,79.8,70.8,74.7,67.54759695,High,Completed,Very Good
LRN00860,Female,16,Undergraduate,Data Analysis,Instructor-led,Other,Mobile,6.1,18 videos,1,53.4,80,66.9,60.2798356,Medium,Completed,Good
LRN00861,Male,28,Graduate,AI Fundamentals,Blended,Cairo,Laptop,9.5,29 videos,5,77,100,92,81.41748855,High,Completed,Excellent
LRN00862,Male,33,High School,Programming,Blended,Giza,Laptop,10.8,32 videos,3,82.3,94,87.7,72.70542483,High,Completed,Very Good
LRN00863,Male,25,Graduate,Data Analysis,Instructor-led,Alexandria,Laptop,11.9,30 videos,5,95.2,100,100,89.90505725,High,Completed,Excellent
LRN00864,Male,25,High School,Business,Blended,Cairo,Laptop,3.1,13 videos,5,49.3,46.9,51.8,37.36659819,Medium,Not Completed,Needs Support
LRN00865,Female,25,Undergraduate,Data Analysis,Self-paced,Delta,Mobile,1.9,13 videos,3,48.9,67.1,45.9,43.32142761,Medium,Not Completed,Needs Support
LRN00866,Male,24,Graduate,Programming,Self-paced,Cairo,Laptop,2.2,3 videos,3,37.2,70,16.3,38.90253881,Low,Not Completed,Needs Support
LRN00867,Female,32,High School,Programming,Instructor-led,Other,Mobile,1.1,22 videos,0,56.4,73.5,63.1,51.56544105,Medium,Not Completed,Good
LRN00868,Male,24,High School,Business,Blended,Delta,Laptop,9.6,28 videos,7,99.3,94,97,83.33290958,High,Completed,Excellent
LRN00869,Male,32,Graduate,Programming,Blended,Upper Egypt,Mobile,6.7,23 videos,6,64.6,71.1,69.3,65.87487898,High,Completed,Very Good
LRN00870,Female,34,Undergraduate,AI Fundamentals,Blended,Alexandria,Laptop,10.5,23 videos,3,76.2,95.7,64.7,73.10475062,Medium,Completed,Very Good
LRN00871,Male,41,Graduate,Data Analysis,Blended,Cairo,Laptop,5.1,10 videos,4,36.3,78.7,37,46.11552472,Low,Not Completed,Needs Support
LRN00872,Male,24,Professional,Business,Instructor-led,Cairo,Mobile,4.4,16 videos,0,66.3,70.2,56.1,55.26989617,Medium,Not Completed,Good
LRN00873,Male,22,Professional,AI Fundamentals,Self-paced,Other,Mobile,7,18 videos,4,73.8,81.9,62.5,59.65756209,Medium,Not Completed,Good
LRN00874,Female,24,Undergraduate,Programming,Self-paced,Alexandria,Laptop,9.9,20 videos,4,63.2,76.3,73.4,65.91781155,High,Completed,Very Good
LRN00875,Male,34,High School,Data Analysis,Self-paced,Giza,Tablet,2,16 videos,1,56.9,56.6,44.6,48.16420264,Medium,Not Completed,Needs Support
LRN00876,Male,26,Undergraduate,AI Fundamentals,Self-paced,Delta,Laptop,6.8,21 videos,1,55.4,55.5,48.2,49.92491837,Medium,Not Completed,Needs Support
LRN00877,Male,26,Undergraduate,Design,Self-paced,Delta,Laptop,6.3,18 videos,1,71.8,68.2,46.9,56.42328407,Medium,Not Completed,Good
LRN00878,Female,32,Undergraduate,Business,Self-paced,Other,Laptop,10.1,24 videos,6,92.3,96.7,85.2,85.04738723,High,Completed,Excellent
LRN00879,Female,21,Undergraduate,Programming,Blended,Cairo,Tablet,9.3,27 videos,5,74.6,68.9,77.9,63.01443846,High,Completed,Good
LRN00880,Female,24,Graduate,Programming,Blended,Other,Laptop,10.9,26 videos,5,68.9,94.1,76.1,74.29623903,High,Completed,Very Good
LRN00881,Male,30,Undergraduate,AI Fundamentals,Self-paced,Delta,Laptop,3.3,11 videos,2,44.5,61.6,29.4,48.19654028,Low,Not Completed,Needs Support
LRN00882,Male,23,Professional,Programming,Self-paced,Upper Egypt,Laptop,8.6,28 videos,8,76.5,91.2,73.5,71.15462127,High,Completed,Very Good
LRN00883,Male,27,Undergraduate,Programming,Instructor-led,Alexandria,Tablet,12.1,31 videos,3,94.4,91.5,92.8,86.90443029,High,Completed,Excellent
LRN00884,Male,19,Undergraduate,Programming,Instructor-led,Upper Egypt,Mobile,6.1,21 videos,6,88.5,97,81.8,80.47949267,High,Completed,Excellent
LRN00885,Male,25,Graduate,Programming,Self-paced,Cairo,Mobile,1.9,11 videos,1,51.4,46.1,35.5,33.81661105,Low,Not Completed,Needs Support
LRN00886,Male,24,Undergraduate,Programming,Self-paced,Delta,Laptop,4.4,12 videos,4,60.8,60,40.3,51.21970828,Low,Not Completed,Good
LRN00887,Female,39,Undergraduate,Business,Self-paced,Cairo,Laptop,4.2,9 videos,2,56.7,76.7,35.2,48.38575869,Low,Not Completed,Needs Support
LRN00888,Male,32,Professional,Data Analysis,Self-paced,Upper Egypt,Mobile,7.1,26 videos,5,80.6,90.3,73.2,74.22031445,High,Completed,Very Good
LRN00889,Male,33,Professional,Business,Self-paced,Giza,Laptop,5.4,10 videos,0,54,73.6,33.5,47.16519757,Low,Not Completed,Needs Support
LRN00890,Female,21,Undergraduate,Data Analysis,Blended,Cairo,Mobile,3.5,18 videos,5,49.3,63.4,43.1,47.34030149,Medium,Not Completed,Needs Support
LRN00891,Female,35,Undergraduate,Design,Self-paced,Other,Laptop,6.9,20 videos,3,73.4,63.8,51.8,57.20611915,Medium,Not Completed,Good
LRN00892,Female,26,Undergraduate,Programming,Blended,Other,Laptop,6.2,21 videos,8,77,71.6,60.4,61.90969078,Medium,Completed,Good
LRN00893,Female,36,Professional,AI Fundamentals,Blended,Cairo,Mobile,6.3,25 videos,3,68.8,90.7,69.6,69.26480594,High,Completed,Very Good
LRN00894,Male,19,Graduate,Programming,Self-paced,Alexandria,Laptop,9.2,31 videos,4,95.6,77.8,80.8,71.9967234,High,Completed,Very Good
LRN00895,Female,32,Graduate,Design,Self-paced,Delta,Mobile,2.9,12 videos,1,63.7,52.8,41.4,39.17325481,Low,Not Completed,Needs Support
LRN00896,Male,28,High School,Programming,Blended,Other,Laptop,9.1,29 videos,7,96,94,89.3,82.44803233,High,Completed,Excellent
LRN00897,Female,29,Undergraduate,Programming,Blended,Delta,Mobile,8.6,31 videos,4,84.9,84.9,80.3,79.39396645,High,Completed,Very Good
LRN00898,Male,22,High School,AI Fundamentals,Instructor-led,Cairo,Laptop,4.8,24 videos,1,72.2,78.1,70,66.14121968,Medium,Completed,Very Good
LRN00899,Male,27,Professional,AI Fundamentals,Blended,Upper Egypt,Mobile,7.9,24 videos,4,98.5,80.3,80.3,77.34623842,High,Completed,Very Good
LRN00900,Female,28,High School,AI Fundamentals,Self-paced,Alexandria,Laptop,4.7,24 videos,5,78.7,87.7,71.4,65.85556527,High,Completed,Very Good
LRN00901,Male,27,High School,AI Fundamentals,Blended,Giza,Tablet,7,22 videos,7,90.7,74.4,84.8,72.20745606,High,Completed,Very Good
LRN00902,Male,31,Professional,AI Fundamentals,Self-paced,Delta,Laptop,13.8,35 videos,1,96.2,95.6,95.5,83.49752135,High,Completed,Excellent
LRN00903,Male,16,Undergraduate,Data Analysis,Instructor-led,Alexandria,Laptop,8.4,19 videos,1,76.9,90.4,76.4,70.74706061,Medium,Completed,Very Good
LRN00904,Male,25,Undergraduate,AI Fundamentals,Instructor-led,Cairo,Mobile,1.2,9 videos,1,54.8,58.6,35.8,44.11549302,Low,Not Completed,Needs Support
LRN00905,Female,30,Undergraduate,Data Analysis,Blended,Cairo,Laptop,12.3,26 videos,1,80,92,76.5,68.25668334,High,Completed,Very Good
LRN00906,Male,32,Graduate,Data Analysis,Blended,Other,Laptop,8.7,22 videos,7,80.5,78.5,71.5,77.50769887,High,Completed,Very Good
LRN00907,Female,31,Undergraduate,AI Fundamentals,Self-paced,Upper Egypt,Laptop,8.3,23 videos,3,55.5,75.8,71,54.57414855,High,Not Completed,Good
LRN00908,Male,21,Undergraduate,Business,Blended,Upper Egypt,Laptop,7.1,14 videos,2,84.6,78.5,55.4,74.82857654,Medium,Completed,Very Good
LRN00909,Male,23,High School,Design,Blended,Other,Laptop,5.5,17 videos,6,66.4,72.6,72.4,56.69548634,High,Not Completed,Good
LRN00910,Male,30,Professional,Design,Self-paced,Giza,Laptop,11.2,31 videos,1,77.6,100,81.5,75.41609332,High,Completed,Very Good
LRN00911,Female,28,Undergraduate,Programming,Blended,Cairo,Laptop,3.2,10 videos,2,51.6,51.6,30.1,37.55199949,Low,Not Completed,Needs Support
LRN00912,Male,25,High School,Programming,Self-paced,Cairo,Mobile,6,28 videos,2,76.4,92,74.3,68.76288432,High,Completed,Very Good
LRN00913,Male,42,Undergraduate,Design,Self-paced,Cairo,Mobile,4,25 videos,2,48.9,75,61,50.8499434,Medium,Not Completed,Good
LRN00914,Male,23,High School,Programming,Self-paced,Other,Laptop,,22 videos,0,76.5,92.5,55.5,64.98715186,Medium,Completed,Good
LRN00915,Male,31,High School,Design,Instructor-led,Delta,Mobile,5.6,29 videos,5,87.7,79.3,100,74.61857571,High,Completed,Very Good
LRN00916,Female,23,Undergraduate,Design,Instructor-led,Delta,Laptop,7.2,12 videos,2,54,68.7,71.7,53.15789878,Medium,Not Completed,Good
LRN00917,Male,31,Undergraduate,AI Fundamentals,Instructor-led,Giza,Mobile,4.8,20 videos,4,65,64.6,73.5,61.60356949,Medium,Completed,Good
LRN00918,Male,20,Professional,Data Analysis,Instructor-led,Cairo,Mobile,8.8,20 videos,6,100,100,85.8,91.26109217,High,Completed,Excellent
LRN00919,Male,31,Undergraduate,Data Analysis,Instructor-led,Cairo,Tablet,2.4,8 videos,3,43.8,57.8,33.7,30.11646717,Low,Not Completed,Needs Support
LRN00920,Male,25,Graduate,Design,Self-paced,Alexandria,Mobile,6.4,27 videos,3,86.5,79.2,70.9,77.92193867,High,Completed,Very Good
LRN00921,Female,39,Graduate,Programming,Instructor-led,Giza,Laptop,10.4,30 videos,5,91.6,93.9,89.4,85.82769905,High,Completed,Excellent
LRN00922,Female,42,Graduate,Design,Blended,Delta,Laptop,12.8,32 videos,2,96.5,100,93,89.25280336,High,Completed,Excellent
LRN00923,Female,20,Professional,AI Fundamentals,Instructor-led,Alexandria,Mobile,9,26 videos,4,83,93.6,100,77.83884236,High,Completed,Very Good
LRN00924,Female,19,Professional,Data Analysis,Self-paced,Delta,Laptop,8,18 videos,8,72.9,87,76,71.10808119,High,Completed,Very Good
LRN00925,Male,37,Undergraduate,Design,Instructor-led,Giza,Laptop,7.4,22 videos,5,55.1,70,68,62.28226507,Medium,Completed,Good
LRN00926,Male,26,Undergraduate,Data Analysis,Self-paced,Giza,Laptop,6.9,24 videos,5,68.2,91.5,62.7,80.18456804,Medium,Completed,Excellent
LRN00927,Female,30,Undergraduate,Design,Instructor-led,Alexandria,Mobile,7.3,23 videos,2,86.3,95.9,91.2,90.17966795,High,Completed,Excellent
LRN00928,Male,36,Undergraduate,Design,Self-paced,Delta,Mobile,6.8,26 videos,3,78.6,86.7,78.9,63.57190229,High,Completed,Good
LRN00929,Male,27,High School,AI Fundamentals,Blended,Cairo,Laptop,8.8,28 videos,9,87,90.7,97,78.89589494,High,Completed,Very Good
LRN00930,Male,16,Undergraduate,Data Analysis,Instructor-led,Giza,Mobile,9.5,28 videos,6,80,74.8,100,74.16762139,High,Completed,Very Good
LRN00931,Female,22,Undergraduate,Programming,Blended,Alexandria,Laptop,11,27 videos,11,86.4,86.5,97,86.79277803,High,Completed,Excellent
LRN00932,Female,28,Undergraduate,Data Analysis,Self-paced,Other,Laptop,8.7,31 videos,5,74.3,88.2,71.7,70.32572432,High,Completed,Very Good
LRN00933,Female,29,Undergraduate,Data Analysis,Self-paced,Upper Egypt,Laptop,9,24 videos,3,77.9,81.9,75.1,66.58375422,High,Completed,Very Good
LRN00934,Male,26,Undergraduate,AI Fundamentals,Self-paced,Alexandria,Tablet,9.2,22 videos,4,61.7,82.3,66.8,65.21894453,Medium,Completed,Very Good
LRN00935,Female,19,Undergraduate,Data Analysis,Instructor-led,Giza,Mobile,9.5,29 videos,4,93.9,100,100,84.14832565,High,Completed,Excellent
LRN00936,Male,31,Professional,Data Analysis,Instructor-led,Cairo,Laptop,12.7,36 videos,1,94.1,95.6,100,92.07756791,High,Completed,Excellent
LRN00937,Female,16,Undergraduate,Business,Self-paced,Cairo,Laptop,8.7,34 videos,4,88.5,94,82.1,90.34295849,High,Completed,Excellent
LRN00938,Male,28,Graduate,Design,Instructor-led,Other,Laptop,11.4,28 videos,4,97.9,77.6,100,85.30779513,High,Completed,Excellent
LRN00939,Female,18,High School,Data Analysis,Instructor-led,Other,Laptop,6.8,31 videos,7,78.8,89.1,88.4,78.75926308,High,Completed,Very Good
LRN00940,Male,44,Undergraduate,Data Analysis,Instructor-led,Other,Laptop,9,24 videos,6,81.4,81.7,92.9,80.90294133,High,Completed,Excellent
LRN00941,Female,16,High School,Data Analysis,Self-paced,Alexandria,Laptop,8.6,20 videos,3,88.7,74.4,77.2,72.80770349,High,Completed,Very Good
LRN00942,Female,34,Undergraduate,Programming,Blended,Cairo,Laptop,10.6,28 videos,5,86.7,86.5,79.8,74.39628341,High,Completed,Very Good
LRN00943,Male,35,High School,AI Fundamentals,Self-paced,Giza,Laptop,4.3,22 videos,2,74.2,77.1,63.5,60.17390891,Medium,Completed,Good
LRN00944,Female,20,Undergraduate,Business,Blended,Alexandria,Mobile,4.2,26 videos,1,65.4,67,62,61.04001258,Medium,Completed,Good
LRN00945,Female,17,Professional,Design,Self-paced,Delta,Laptop,8.3,21 videos,2,57.1,61.8,58.9,55.76968775,Medium,Not Completed,Good
LRN00946,Male,40,Graduate,Programming,Blended,Giza,Laptop,5.9,17 videos,4,60.6,68.5,55.4,50.01361572,Medium,Not Completed,Good
LRN00947,Male,28,Undergraduate,Programming,Blended,Giza,Mobile,10.9,39 videos,7,100,88.1,97,90.50061021,High,Completed,Excellent
LRN00948,Male,42,Undergraduate,Business,Blended,Delta,Mobile,9,25 videos,4,92.2,76.5,79.4,69.03442359,High,Completed,Very Good
LRN00949,Male,35,Graduate,Programming,Blended,Upper Egypt,Mobile,6.3,20 videos,9,51.9,78.2,73.7,54.48809059,High,Not Completed,Good
LRN00950,Female,32,Undergraduate,AI Fundamentals,Instructor-led,Upper Egypt,Laptop,11.4,36 videos,2,100,100,100,84.7355231,High,Completed,Excellent
LRN00951,Male,29,Undergraduate,Data Analysis,Instructor-led,Other,Laptop,9.4,29 videos,4,66.2,74.9,88.8,69.57693169,High,Completed,Very Good
LRN00952,Male,30,Undergraduate,Programming,Instructor-led,Cairo,Mobile,5.4,22 videos,3,60.8,71.9,62.1,61.96862086,Medium,Completed,Good
LRN00953,Male,19,Undergraduate,Business,Instructor-led,Delta,Laptop,9.5,24 videos,7,70.8,74.8,96.8,72.11350148,High,Completed,Very Good
LRN00954,Female,37,Graduate,Business,Instructor-led,Cairo,Laptop,10,31 videos,3,71,83.2,83.2,68.72571437,High,Completed,Very Good
LRN00955,Male,22,High School,Programming,Blended,Cairo,Mobile,8.8,31 videos,7,97.9,94,97,79.77537123,High,Completed,Very Good
LRN00956,Female,26,Undergraduate,Design,Instructor-led,Delta,Laptop,6.3,20 videos,2,59.3,68.2,71.7,61.93060293,Medium,Completed,Good
LRN00957,Male,30,Graduate,Data Analysis,Self-paced,Alexandria,Laptop,4.3,7 videos,1,64.9,86.2,35.3,56.43145563,Low,Not Completed,Good
LRN00958,Female,28,Undergraduate,AI Fundamentals,Instructor-led,Delta,Mobile,2.3,10 videos,1,41.6,51.8,52.3,42.53502183,Low,Not Completed,Needs Support
LRN00959,Male,27,Graduate,Data Analysis,Blended,Alexandria,Laptop,8.4,17 videos,2,86.4,78.9,62,67.63364691,Medium,Completed,Very Good
LRN00960,Female,27,Graduate,Design,Self-paced,Delta,Laptop,8.1,16 videos,3,49.6,57.2,57.2,51.83720527,Medium,Not Completed,Good
LRN00961,Male,42,Graduate,Data Analysis,Instructor-led,Cairo,Mobile,5.1,24 videos,5,66.6,73.1,79.4,64.14623964,High,Completed,Good
LRN00962,Female,24,High School,Data Analysis,Self-paced,Other,Laptop,1,22 videos,1,61.3,49.3,27.3,50.96687288,Low,Not Completed,Good
LRN00963,Female,18,Undergraduate,Programming,Self-paced,Cairo,Laptop,2.5,8 videos,2,51.3,57.9,26.4,42.3824392,Low,Not Completed,Needs Support
LRN00964,Female,26,Undergraduate,Data Analysis,Self-paced,Delta,Laptop,8.8,29 videos,3,66.5,88.1,67.1,65.9830526,High,Completed,Very Good
LRN00965,Female,26,Undergraduate,Data Analysis,Self-paced,Cairo,Laptop,10.7,31 videos,2,84,100,83.4,82.11806349,High,Completed,Excellent
LRN00966,Male,26,Professional,Programming,Blended,Cairo,Mobile,11.1,30 videos,2,82.7,100,80.2,75.8468321,High,Completed,Very Good
LRN00967,Male,16,Undergraduate,Programming,Self-paced,Delta,Laptop,9,18 videos,3,67.3,80.3,67.7,60.87786664,High,Completed,Good
LRN00968,Female,26,Undergraduate,Design,Instructor-led,Giza,Laptop,8.9,24 videos,5,64,67.7,86.3,70.32338426,High,Completed,Very Good
LRN00969,Female,21,Undergraduate,Business,Blended,Upper Egypt,Mobile,4.9,21 videos,5,63.7,69.3,63.3,58.28080147,Medium,Not Completed,Good
LRN00970,Male,22,High School,Design,Self-paced,Delta,Mobile,5.8,24 videos,5,80.7,75,82.3,73.12004254,High,Completed,Very Good
LRN00971,Female,24,Undergraduate,Design,Self-paced,Giza,Laptop,7.9,20 videos,5,69.1,81.2,66.8,57.25041995,Medium,Not Completed,Good
LRN00972,Male,30,Undergraduate,Business,Self-paced,Giza,Mobile,1.6,15 videos,1,36.4,61.7,38.8,34.85735696,Low,Not Completed,Needs Support
LRN00973,Female,27,Undergraduate,Design,Instructor-led,Delta,Mobile,6.3,19 videos,4,72.3,72.8,79.2,65.92614063,High,Completed,Very Good
LRN00974,Female,32,Professional,Data Analysis,Blended,Upper Egypt,Laptop,13.8,30 videos,6,93.3,100,97,84.64320174,High,Completed,Excellent
LRN00975,Male,16,Undergraduate,AI Fundamentals,Self-paced,Cairo,Laptop,7.2,18 videos,4,85.4,87,60.1,62.46013566,Medium,Completed,Good
LRN00976,Male,27,Undergraduate,Business,Self-paced,Cairo,Mobile,5.5,20 videos,1,81.2,74,57.5,56.70544618,Medium,Not Completed,Good
LRN00977,Male,26,Undergraduate,AI Fundamentals,Self-paced,Cairo,Mobile,5,20 videos,5,82.9,75.7,69.7,63.55418081,High,Completed,Good
LRN00978,Female,31,Undergraduate,AI Fundamentals,Blended,Delta,Laptop,9,25 videos,6,67.6,76.9,75.2,68.12050996,High,Completed,Very Good
LRN00979,Male,26,Undergraduate,AI Fundamentals,Instructor-led,Giza,Laptop,6.9,21 videos,5,81.5,87.5,79.6,81.015795,High,Completed,Excellent
LRN00980,Female,30,High School,Business,Self-paced,Cairo,Tablet,2.9,8 videos,3,53.2,59,44.8,39.96703637,Medium,Not Completed,Needs Support
LRN00981,Female,26,High School,Business,Blended,Delta,Mobile,2.4,15 videos,4,72.8,76.2,57.2,53.22550696,Medium,Not Completed,Good
LRN00982,Female,22,Professional,Data Analysis,Self-paced,Cairo,Laptop,6.8,12 videos,1,50.4,79.8,50.5,48.81531017,Medium,Not Completed,Needs Support
LRN00983,Female,20,Undergraduate,Business,Blended,Delta,Mobile,9,27 videos,8,93,80.1,97,80.75057278,High,Completed,Excellent
LRN00984,Male,22,Graduate,Business,Blended,Alexandria,Mobile,2.9,20 videos,5,57.1,76.8,50.4,54.17904947,Medium,Not Completed,Good
LRN00985,Female,18,Undergraduate,Data Analysis,Instructor-led,Alexandria,Mobile,7.7,29 videos,5,83,83.2,92.6,69.72583465,High,Completed,Very Good
LRN00986,Female,28,Undergraduate,Business,Blended,Cairo,Mobile,6.2,12 videos,6,65.7,73,66.6,56.10088632,Medium,Not Completed,Good
LRN00987,Female,16,High School,Data Analysis,Blended,Cairo,Laptop,9.1,28 videos,6,79.5,76.3,94.3,72.10035656,High,Completed,Very Good
LRN00988,Female,21,Undergraduate,Data Analysis,Self-paced,Cairo,Mobile,4.7,21 videos,2,48.5,65.4,52.5,48.93820902,Medium,Not Completed,Needs Support
